Food,Freq(Hz),Z(Ohm),PA,Time(m),R+,Fat,Cholesterol,Sodium,Potassium,Total carbohydrate,Protein,pH,ORP,Conductivity (100H),Conductivity (400H),Conductivity (10kH),Conductivity (100kH),DO (ppm),L,a*,b*
Apple Juice,100007,246.1,-0.16,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,89134.1,245.2,-0.2154,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,79433.6,244.4,-0.2932,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,70800.8,244.1,-0.3603,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,63105.5,243.7,-0.4349,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,56243.5,243.4,-0.485,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,50123.7,243.1,-0.5779,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,44681,242.9,-0.6728,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,39811.2,242.9,-0.7776,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,35488.3,242.9,-0.9582,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,31634.1,242.9,-1.081,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,28173.1,243,-1.233,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,25123.7,243.4,-1.305,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,22389.3,243.5,-1.427,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,19954.4,243.3,-1.608,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,17778.2,243.8,-1.774,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,15852.9,244.3,-2.036,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,14122.3,244.4,-2.256,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,12587.2,244.2,-2.475,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,11221.1,244.9,-2.668,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,9998.2,245.4,-2.964,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,8912.76,245.3,-3.225,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,7942.6,245.5,-3.478,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,7078.05,246.3,-3.926,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,6311.1,246.8,-4.31,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,5622.14,247.2,-4.709,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,5011.18,247.9,-5.285,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,4465.21,248.8,-5.695,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,3980.93,249.4,-6.329,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,3548.18,250.7,-6.965,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,3162.67,251.9,-7.685,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,2819.01,252.7,-8.371,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,2511.16,254.5,-9.247,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,2238.63,256.3,-10.18,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,1995.37,257.9,-11.15,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,1778.51,260.4,-12.23,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,1584.49,262.9,-13.4,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,1412.76,265.6,-14.62,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,1259.04,268.8,-15.97,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,1121.63,273.2,-17.41,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,999.95,277.3,-18.97,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,891.184,281.8,-20.5,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,794.163,288.1,-22.4,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,707.867,294.2,-24.21,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,630.984,301.9,-26.17,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,562.189,310.7,-28.3,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,501.303,320.1,-30.48,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,446.614,331.4,-32.8,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,398.209,344.4,-35.19,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,354.821,359.4,-37.66,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,316.113,376.7,-40.19,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,281.926,396.5,-42.74,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,251.185,419.5,-45.32,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,223.946,445.8,-47.88,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,199.495,476.2,-50.42,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,177.836,510.9,-52.9,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,158.533,550.2,-55.3,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,141.263,595.3,-57.61,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,125.911,646.2,-59.82,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,112.198,704,-61.92,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,100.009,769.2,-63.88,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,89.1164,842.8,-65.72,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,79.4083,926.1,-67.44,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,70.788,1019,-69.02,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,63.0971,1123,-70.48,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,54.5476,1274,-72.16,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,50.0083,1374,-73.07,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,46.1675,1475,-73.86,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,40.0059,1676,-75.17,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,35.3046,1876,-76.19,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,31.5793,2076,-77,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,28.5748,2275,-77.66,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,24.9911,2574,-78.46,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,22.2195,2867,-79.08,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,20.0011,3162,-79.58,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,17.6486,3552,-80.11,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,15.7934,3939,-80.55,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,14.2828,4328,-80.9,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,12.5002,4904,-81.3,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,11.323,5379,-81.56,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,9.9987,6047,-81.8,5,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,100007,246.2,0.003659,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,89134.1,245.2,-0.1059,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,79433.6,244.7,-0.1717,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,70800.8,244.6,-0.2637,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,63105.5,243.9,-0.398,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,56243.5,243.7,-0.5097,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,50123.7,243.3,-0.631,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,44681,243.1,-0.7748,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,39811.2,243.2,-0.8095,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,35488.3,243.2,-0.9177,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,31634.1,243,-1.051,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,28173.1,243.3,-1.23,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,25123.7,243.1,-1.387,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,22389.3,243.5,-1.482,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,19954.4,243.4,-1.582,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,17778.2,243.8,-1.856,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,15852.9,243.9,-2.001,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,14122.3,244.3,-2.285,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,12587.2,244.6,-2.424,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,11221.1,244.8,-2.639,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,9998.2,245.1,-2.935,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,8912.76,245.6,-3.289,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,7942.6,245.6,-3.542,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,7078.05,246.3,-3.971,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,6311.1,246.9,-4.342,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,5622.14,246.9,-4.756,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,5011.18,248.1,-5.296,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,4465.21,248.7,-5.732,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,3980.93,249.5,-6.302,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,3548.18,250.5,-7.004,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,3162.67,251.8,-7.677,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,2819.01,252.8,-8.399,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,2511.16,254.2,-9.322,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,2238.63,255.8,-10.24,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,1995.37,257.6,-11.25,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,1778.51,259.7,-12.21,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,1584.49,262.8,-13.48,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,1412.76,265.5,-14.77,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,1259.04,268.7,-16.16,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,1121.63,272.5,-17.62,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,999.95,277,-19.11,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,891.184,282,-20.78,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,794.163,287.8,-22.53,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,707.867,294.3,-24.44,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,630.984,302.1,-26.39,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,562.189,310.4,-28.54,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,501.303,320.3,-30.74,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,446.614,331.7,-33.07,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,398.209,344.8,-35.48,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,354.821,360,-37.97,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,316.113,377.6,-40.51,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,281.926,397.7,-43.06,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,251.185,421,-45.66,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,223.946,447.7,-48.22,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
Apple Juice,199.495,478.4,-50.76,10,1,0,0,0.000145833,0,0.116666667,0,3.755,175.2090909,0.006563385,0.003271448,0.002812368,0.002637289,5.4946,185.5773278,266.1081106,234.5798469
